id,year,statistic,name,team,value,top_25
411,1933,,Mickey Cochrane,Philadelphia,0.459,Top 25
412,1933,,Jimmie Foxx,Philadelphia,163.0,Top 25
413,1933,,Lou Gehrig,New York,138.0,Top 25
414,1933,,Jimmie Foxx,Philadelphia,0.703,Top 25
415,1933,,Ben Chapman,New York,27.0,Top 25
416,1933,,Jimmie Foxx,Philadelphia,403.0,Top 25
417,1934,,Jimmie Foxx,Philadelphia,111.0,Top 25
418,1934,,Lou Gehrig,New York,0.363,Top 25
419,1934,,Hank Greenberg,Detroit,63.0,Top 25
420,1934,,Charlie Gehringer,Detroit,214.0,Top 25
421,1934,,Lou Gehrig,New York,44.0,Top 25
422,1934,,Lou Gehrig,New York,0.465,Top 25
423,1934,,Lou Gehrig,New York,165.0,Top 25
424,1934,,Charlie Gehringer,Detroit,134.0,Top 25
425,1934,,Lou Gehrig,New York,0.706,Top 25
426,1934,,Billy Werber,Boston,40.0,Top 25
427,1934,,Lou Gehrig,New York,409.0,Top 25
428,1935,,Lou Gehrig,New York,132.0,Top 25
429,1935,,Buddy Myer,Washington,0.349,Top 25
430,1935,,Joe Vosmik,Cleveland,47.0,Top 25
431,1935,,Joe Vosmik,Cleveland,216.0,Top 25
432,1935,,Jimmie Foxx,Philadelphia,36.0,Top 25
433,1935,,Hank Greenberg,Detroit,36.0,Top 25
434,1935,,Lou Gehrig,New York,0.466,Top 25
435,1935,,Hank Greenberg,Detroit,170.0,Top 25
436,1935,,Lou Gehrig,New York,125.0,Top 25
437,1935,,Jimmie Foxx,Philadelphia,0.636,Top 25
438,1935,,Billy Werber,Boston,29.0,Top 25
439,1935,,Hank Greenberg,Detroit,389.0,Top 25
440,1935,,Joe Vosmik,Cleveland,20.0,Top 25
441,1936,,Lou Gehrig,New York,130.0,Top 25
442,1936,,Luke Appling,Chicago,0.388,Top 25
443,1936,,Charlie Gehringer,Detroit,60.0,Top 25
444,1936,,Earl Averill,Cleveland,232.0,Top 25
445,1936,,Lou Gehrig,New York,49.0,Top 25
446,1936,,Lou Gehrig,New York,0.478,Top 25
447,1936,,Hal Trosky,Cleveland,162.0,Top 25
448,1936,,Lou Gehrig,New York,167.0,Top 25
449,1936,,Lou Gehrig,New York,0.696,Top 25
450,1936,,Lyn Lary,St. Louis,37.0,Top 25
451,1936,,Hal Trosky,Cleveland,405.0,Top 25
452,1936,,Earl Averill,Cleveland,18.0,Top 25
453,1936,,Joe DiMaggio,New York,18.0,Top 25
454,1936,,Red Rolfe,New York,18.0,Top 25
455,1937,,Lou Gehrig,New York,127.0,Top 25
456,1937,,Charlie Gehringer,Detroit,0.371,Top 25
457,1937,,Beau Bell,St. Louis,51.0,Top 25
458,1937,,Beau Bell,St. Louis,218.0,Top 25
459,1937,,Joe DiMaggio,New York,46.0,Top 25
460,1937,,Lou Gehrig,New York,0.473,Top 25
461,1937,,Hank Greenberg,Detroit,183.0,Top 25
462,1937,,Joe DiMaggio,New York,151.0,Top 25
463,1937,,Joe DiMaggio,New York,0.673,Top 25
464,1937,,Ben Chapman,Washington,35.0,Top 25
465,1937,,Ben Chapman,Boston,35.0,Top 25
466,1937,,Billy Werber,Philadelphia,35.0,Top 25
467,1937,,Joe DiMaggio,New York,418.0,Top 25
468,1937,,Mike Kreevich,Chicago,16.0,Top 25
469,1938,,Jimmie Foxx,Boston,119.0,Top 25
470,1938,,Hank Greenberg,Detroit,119.0,Top 25
471,1938,,Jimmie Foxx,Boston,0.349,Top 25
472,1938,,Joe Cronin,Boston,51.0,Top 25
473,1938,,Joe Vosmik,Boston,201.0,Top 25
474,1938,,Hank Greenberg,Detroit,58.0,Top 25
475,1938,,Jimmie Foxx,Boston,0.462,Top 25
476,1938,,Jimmie Foxx,Boston,175.0,Top 25
477,1938,,Hank Greenberg,Detroit,144.0,Top 25
478,1938,,Jimmie Foxx,Boston,0.704,Top 25
479,1938,,Frankie Crosetti,New York,27.0,Top 25
480,1938,,Jimmie Foxx,Boston,398.0,Top 25
481,1939,,Harlond Clift,St. Louis,111.0,Top 25
482,1939,,Joe DiMaggio,New York,0.381,Top 25
483,1939,,Red Rolfe,New York,46.0,Top 25
484,1939,,Red Rolfe,New York,213.0,Top 25
485,1939,,Jimmie Foxx,Boston,35.0,Top 25
486,1939,,Jimmie Foxx,Boston,0.464,Top 25
487,1939,,Ted Williams,Boston,145.0,Top 25
488,1939,,Red Rolfe,New York,139.0,Top 25
489,1939,,Jimmie Foxx,Boston,0.694,Top 25
490,1939,,George Case,Washington,51.0,Top 25
491,1939,,Ted Williams,Boston,344.0,Top 25
492,1940,,Charlie Keller,New York,106.0,Top 25
493,1940,,Joe DiMaggio,New York,0.352,Top 25
494,1940,,Hank Greenberg,Detroit,50.0,Top 25
495,1940,,Doc Cramer,Boston,200.0,Top 25
496,1940,,Barney McCosky,Detroit,200.0,Top 25
497,1940,,Rip Radcliff,St. Louis,200.0,Top 25
498,1940,,Hank Greenberg,Detroit,41.0,Top 25
499,1940,,Ted Williams,Boston,0.442,Top 25
500,1940,,Hank Greenberg,Detroit,150.0,Top 25
501,1940,,Ted Williams,Boston,134.0,Top 25
502,1940,,Hank Greenberg,Detroit,0.67,Top 25
503,1940,,George Case,Washington,35.0,Top 25
504,1940,,Hank Greenberg,Detroit,384.0,Top 25
505,1941,,Ted Williams,Boston,147.0,Top 25
506,1941,,Ted Williams,Boston,0.406,Top 25
507,1941,,Lou Boudreau,Cleveland,45.0,Top 25
508,1941,,Cecil Travis,Washington,218.0,Top 25
509,1941,,Ted Williams,Boston,37.0,Top 25
510,1941,,Ted Williams,Boston,0.551,Top 25
511,1941,,Joe DiMaggio,New York,125.0,Top 25
512,1941,,Ted Williams,Boston,135.0,Top 25
513,1941,,Ted Williams,Boston,0.735,Top 25
514,1941,,George Case,Washington,33.0,Top 25
515,1941,,Joe DiMaggio,New York,348.0,Top 25
516,1941,,Jeff Heath,Cleveland,20.0,Top 25
517,1942,,Ted Williams,Boston,145.0,Top 25
518,1942,,Ted Williams,Boston,0.356,Top 25
519,1942,,Don Kolloway,Chicago,40.0,Top 25
520,1942,,Johnny Pesky,Boston,205.0,Top 25
521,1942,,Ted Williams,Boston,36.0,Top 25
522,1942,,Ted Williams,Boston,0.499,Top 25
523,1942,,Ted Williams,Boston,137.0,Top 25
524,1942,,Ted Williams,Boston,141.0,Top 25
525,1942,,Ted Williams,Boston,0.648,Top 25
526,1942,,George Case,Washington,44.0,Top 25
527,1942,,Ted Williams,Boston,338.0,Top 25
528,1942,,Stan Spence,Washington,15.0,Top 25
529,1943,,Charlie Keller,New York,106.0,Top 25
530,1943,,Luke Appling,Chicago,0.328,Top 25
531,1943,,Dick Wakefield,Detroit,38.0,Top 25
532,1943,,Dick Wakefield,Detroit,200.0,Top 25
533,1943,,Rudy York,Detroit,34.0,Top 25
534,1943,,Luke Appling,Chicago,0.419,Top 25
535,1943,,Rudy York,Detroit,118.0,Top 25
536,1943,,George Case,Washington,102.0,Top 25
537,1943,,Rudy York,Detroit,0.527,Top 25
538,1943,,George Case,Washington,61.0,Top 25
539,1943,,Rudy York,Detroit,301.0,Top 25
540,1943,,Johnny Lindell,New York,12.0,Top 25
541,1944,,Nick Etten,New York,97.0,Top 25
542,1944,,Lou Boudreau,Cleveland,0.327,Top 25
543,1944,,Lou Boudreau,Cleveland,45.0,Top 25
544,1944,,Snuffy Stirnweiss,New York,205.0,Top 25
545,1944,,Nick Etten,New York,22.0,Top 25
546,1944,,Bob Johnson,Boston,0.431,Top 25
547,1944,,Vern Stephens,St. Louis,109.0,Top 25
548,1944,,Snuffy Stirnweiss,New York,125.0,Top 25
549,1944,,Bobby Doerr,Boston,0.528,Top 25
550,1944,,Snuffy Stirnweiss,New York,55.0,Top 25
551,1944,,Johnny Lindell,New York,297.0,Top 25
552,1944,,Johnny Lindell,New York,16.0,Top 25
553,1944,,Snuffy Stirnweiss,New York,16.0,Top 25
554,1945,,Roy Cullenbine,Cleveland,113.0,Top 25
555,1945,,Roy Cullenbine,Detroit,113.0,Top 25
556,1945,,Snuffy Stirnweiss,New York,0.309,Top 25
557,1945,,Wally Moses,Chicago,35.0,Top 25
558,1945,,Snuffy Stirnweiss,New York,195.0,Top 25
559,1945,,Vern Stephens,St. Louis,24.0,Top 25
560,1945,,Eddie Lake,Boston,0.412,Top 25
561,1945,,Nick Etten,New York,111.0,Top 25
562,1945,,Snuffy Stirnweiss,New York,107.0,Top 25
563,1945,,Snuffy Stirnweiss,New York,0.476,Top 25
564,1945,,Snuffy Stirnweiss,New York,33.0,Top 25
565,1945,,Snuffy Stirnweiss,New York,301.0,Top 25
566,1945,,Snuffy Stirnweiss,New York,22.0,Top 25
567,1946,,Ted Williams,Boston,156.0,Top 25
568,1946,,Mickey Vernon,Washington,0.353,Top 25
569,1946,,Mickey Vernon,Washington,51.0,Top 25
570,1946,,Johnny Pesky,Boston,208.0,Top 25
571,1946,,Hank Greenberg,Detroit,44.0,Top 25
572,1946,,Ted Williams,Boston,0.497,Top 25
573,1946,,Hank Greenberg,Detroit,127.0,Top 25
574,1946,,Ted Williams,Boston,142.0,Top 25
575,1946,,Ted Williams,Boston,0.667,Top 25
576,1946,,George Case,Cleveland,28.0,Top 25
577,1946,,Ted Williams,Boston,343.0,Top 25
578,1947,,Ted Williams,Boston,162.0,Top 25
579,1947,,Ted Williams,Boston,0.343,Top 25
580,1947,,Lou Boudreau,Cleveland,45.0,Top 25
581,1947,,Johnny Pesky,Boston,207.0,Top 25
582,1947,,Ted Williams,Boston,32.0,Top 25
583,1947,,Ted Williams,Boston,0.499,Top 25
584,1947,,Ted Williams,Boston,114.0,Top 25
585,1947,,Ted Williams,Boston,125.0,Top 25
586,1947,,Ted Williams,Boston,0.634,Top 25
587,1947,,Bob Dillinger,St. Louis,34.0,Top 25
588,1947,,Ted Williams,Boston,335.0,Top 25
589,1948,,Ted Williams,Boston,126.0,Top 25
590,1948,,Ted Williams,Boston,0.369,Top 25
591,1948,,Ted Williams,Boston,44.0,Top 25
592,1948,,Bob Dillinger,St. Louis,207.0,Top 25
593,1948,,Joe DiMaggio,New York,39.0,Top 25
594,1948,,Ted Williams,Boston,0.497,Top 25
595,1948,,Joe DiMaggio,New York,155.0,Top 25
596,1948,,Tommy Henrich,New York,138.0,Top 25
597,1948,,Ted Williams,Boston,0.615,Top 25
598,1948,,Bob Dillinger,St. Louis,28.0,Top 25
599,1948,,Joe DiMaggio,New York,355.0,Top 25
600,1949,,Ted Williams,Boston,162.0,Top 25
601,1949,,George Kell,Detroit,0.343,Top 25
602,1949,,Ted Williams,Boston,39.0,Top 25
603,1949,,Dale Mitchell,Cleveland,203.0,Top 25
604,1949,,Ted Williams,Boston,43.0,Top 25
605,1949,,Ted Williams,Boston,0.49,Top 25
606,1949,,Vern Stephens,Boston,159.0,Top 25
607,1949,,Ted Williams,Boston,159.0,Top 25
608,1949,,Ted Williams,Boston,150.0,Top 25
609,1949,,Ted Williams,Boston,0.65,Top 25
610,1949,,Bob Dillinger,St. Louis,20.0,Top 25
611,1949,,Ted Williams,Boston,368.0,Top 25
612,1950,,Eddie Yost,Washington,141.0,Top 25
613,1950,,Billy Goodman,Boston,0.354,Top 25
614,1950,,George Kell,Detroit,56.0,Top 25
615,1950,,George Kell,Detroit,218.0,Top 25
616,1950,,Al Rosen,Cleveland,37.0,Top 25
617,1950,,Larry Doby,Cleveland,0.442,Top 25
618,1950,,Walt Dropo,Boston,144.0,Top 25
619,1950,,Vern Stephens,Boston,144.0,Top 25
620,1950,,Dom DiMaggio,Boston,131.0,Top 25
621,1950,,Joe DiMaggio,New York,0.585,Top 25
622,1950,,Dom DiMaggio,Boston,15.0,Top 25
623,1950,,Walt Dropo,Boston,326.0,Top 25
624,1950,,Dom DiMaggio,Boston,11.0,Top 25
625,1950,,Bobby Doerr,Boston,11.0,Top 25
626,1950,,Hoot Evers,Detroit,11.0,Top 25
627,1951,,Ted Williams,Boston,144.0,Top 25
628,1951,,Ferris Fain,Philadelphia,0.344,Top 25
629,1951,,George Kell,Detroit,36.0,Top 25
630,1951,,Sam Mele,Washington,36.0,Top 25
631,1951,,Eddie Yost,Washington,36.0,Top 25
632,1951,,George Kell,Detroit,191.0,Top 25
633,1951,,Gus Zernial,Chicago,33.0,Top 25
634,1951,,Gus Zernial,Philadelphia,33.0,Top 25
635,1951,,Ted Williams,Boston,0.464,Top 25
636,1951,,Gus Zernial,Chicago,129.0,Top 25
637,1951,,Gus Zernial,Philadelphia,129.0,Top 25
638,1951,,Dom DiMaggio,Boston,113.0,Top 25
639,1951,,Ted Williams,Boston,0.556,Top 25
640,1951,,Minnie Minoso,Cleveland,31.0,Top 25
641,1951,,Minnie Minoso,Chicago,31.0,Top 25
642,1951,,Ted Williams,Boston,295.0,Top 25
643,1951,,Minnie Minoso,Cleveland,14.0,Top 25
644,1951,,Minnie Minoso,Chicago,14.0,Top 25
645,1952,,Eddie Yost,Washington,129.0,Top 25
646,1952,,Ferris Fain,Philadelphia,0.327,Top 25
647,1952,,Ferris Fain,Philadelphia,43.0,Top 25
648,1952,,Nellie Fox,Chicago,192.0,Top 25
649,1952,,Larry Doby,Cleveland,32.0,Top 25
650,1952,,Ferris Fain,Philadelphia,0.438,Top 25
651,1952,,Al Rosen,Cleveland,105.0,Top 25
652,1952,,Larry Doby,Cleveland,104.0,Top 25
653,1952,,Larry Doby,Cleveland,0.541,Top 25
654,1952,,Minnie Minoso,Chicago,22.0,Top 25
655,1952,,Al Rosen,Cleveland,297.0,Top 25
656,1952,,Bobby Avila,Cleveland,11.0,Top 25
657,1953,,Eddie Yost,Washington,123.0,Top 25
658,1953,,Mickey Vernon,Washington,0.337,Top 25
659,1953,,Mickey Vernon,Washington,43.0,Top 25
660,1953,,Harvey Kuenn,Detroit,209.0,Top 25
661,1953,,Al Rosen,Cleveland,43.0,Top 25
662,1953,,Gene Woodling,New York,0.429,Top 25
663,1953,,Al Rosen,Cleveland,145.0,Top 25
664,1953,,Al Rosen,Cleveland,115.0,Top 25
665,1953,,Al Rosen,Cleveland,0.613,Top 25
666,1953,,Minnie Minoso,Chicago,25.0,Top 25
667,1953,,Al Rosen,Cleveland,367.0,Top 25
668,1953,,Jim Rivera,Chicago,16.0,Top 25
669,1954,,Ted Williams,Boston,136.0,Top 25
670,1954,,Bobby Avila,Cleveland,0.341,Top 25
671,1954,,Mickey Vernon,Washington,33.0,Top 25
672,1954,,Nellie Fox,Chicago,201.0,Top 25
673,1954,,Harvey Kuenn,Detroit,201.0,Top 25
674,1954,,Larry Doby,Cleveland,32.0,Top 25
675,1954,,Ted Williams,Boston,0.516,Top 25
676,1954,,Larry Doby,Cleveland,126.0,Top 25
677,1954,,Mickey Mantle,New York,129.0,Top 25
678,1954,,Minnie Minoso,Chicago,0.535,Top 25
679,1954,,Jackie Jensen,Boston,22.0,Top 25
680,1954,,Minnie Minoso,Chicago,304.0,Top 25
681,1954,,Minnie Minoso,Chicago,18.0,Top 25
682,1955,,Mickey Mantle,New York,113.0,Top 25
683,1955,,Al Kaline,Detroit,0.34,Top 25
684,1955,,Harvey Kuenn,Detroit,38.0,Top 25
685,1955,,Al Kaline,Detroit,200.0,Top 25
686,1955,,Mickey Mantle,New York,37.0,Top 25
687,1955,,Mickey Mantle,New York,0.433,Top 25
688,1955,,Ray Boone,Detroit,116.0,Top 25
689,1955,,Jackie Jensen,Boston,116.0,Top 25
690,1955,,Al Smith,Cleveland,123.0,Top 25
691,1955,,Mickey Mantle,New York,0.611,Top 25
692,1955,,Jim Rivera,Chicago,25.0,Top 25
693,1955,,Al Kaline,Detroit,321.0,Top 25
694,1955,,Mickey Mantle,New York,11.0,Top 25
695,1956,,Eddie Yost,Washington,151.0,Top 25
696,1956,,Mickey Mantle,New York,0.353,Top 25
697,1956,,Jim Piersall,Boston,40.0,Top 25
698,1956,,Harvey Kuenn,Detroit,196.0,Top 25
699,1956,,Mickey Mantle,New York,52.0,Top 25
700,1956,,Ted Williams,Boston,0.479,Top 25
701,1956,,Mickey Mantle,New York,130.0,Top 25
702,1956,,Mickey Mantle,New York,132.0,Top 25
703,1956,,Mickey Mantle,New York,0.705,Top 25
704,1956,,Luis Aparacio,Chicago,21.0,Top 25
705,1956,,Mickey Mantle,New York,376.0,Top 25
706,1956,,Jackie Jensen,Boston,11.0,Top 25
707,1956,,Jim Lemon,Washington,11.0,Top 25
708,1956,,Minnie Minoso,Chicago,11.0,Top 25
709,1956,,Harry Simpson,Kansas City,11.0,Top 25
710,1957,,Mickey Mantle,New York,146.0,Top 25
711,1957,,Ted Williams,Boston,0.388,Top 25
712,1957,,Billy Gardner,Baltimore,36.0,Top 25
713,1957,,Minnie Minoso,Chicago,36.0,Top 25
714,1957,,Nellie Fox,Chicago,196.0,Top 25
715,1957,,Roy Sievers,Washington,42.0,Top 25
716,1957,,Ted Williams,Boston,0.528,Top 25
717,1957,,Roy Sievers,Washington,114.0,Top 25
718,1957,,Mickey Mantle,New York,121.0,Top 25
719,1957,,Ted Williams,Boston,0.731,Top 25
720,1957,,Luis Aparicio,Chicago,28.0,Top 25
721,1957,,Roy Sievers,Washington,331.0,Top 25
722,1957,,Hank Bauer,New York,9.0,Top 25
723,1957,,Gil McDougald,New York,9.0,Top 25
724,1957,,Harry Simpson,Kansas City,9.0,Top 25
725,1957,,Harry Simpson,New York,9.0,Top 25
726,1958,,Mickey Mantle,New York,129.0,Top 25
727,1958,,Ted Williams,Boston,0.328,Top 25
728,1958,,Harvey Kuenn,Detroit,39.0,Top 25
729,1958,,Nellie Fox,Chicago,187.0,Top 25
730,1958,,Mickey Mantle,New York,42.0,Top 25
731,1958,,Ted Williams,Boston,0.462,Top 25
732,1958,,Jackie Jensen,Boston,122.0,Top 25
733,1958,,Mickey Mantle,New York,127.0,Top 25
734,1958,,Rocky Colavito,Cleveland,0.62,Top 25
735,1958,,Luis Aparacio,Chicago,29.0,Top 25
736,1958,,Mickey Mantle,New York,307.0,Top 25
737,1958,,Vic Power,Kansas City,10.0,Top 25
738,1958,,Vic Power,Cleveland,10.0,Top 25
739,1959,,Eddie Yost,Detroit,135.0,Top 25
740,1959,,Harvey Kuenn,Detroit,0.353,Top 25
741,1959,,Harvey Kuenn,Detroit,42.0,Top 25
742,1959,,Harvey Kuenn,Detroit,198.0,Top 25
743,1959,,Rocky Colavito,Cleveland,42.0,Top 25
744,1959,,Harmon Killebrew,Washington,42.0,Top 25
745,1959,,Eddie Yost,Detroit,0.437,Top 25
746,1959,,Jackie Jensen,Boston,112.0,Top 25
747,1959,,Eddie Yost,Detroit,115.0,Top 25
748,1959,,Al Kaline,Detroit,0.53,Top 25
749,1959,,Luis Aparacio,Chicago,56.0,Top 25
750,1959,,Rocky Colavito,Cleveland,301.0,Top 25
751,1959,,Bob Allison,Washington,9.0,Top 25
752,1960,,Eddie Yost,Detroit,125.0,Top 25
753,1960,,Pete Runnels,Boston,0.32,Top 25
754,1960,,Tito Francona,Cleveland,36.0,Top 25
755,1960,,Minnie Minoso,Chicago,184.0,Top 25
756,1960,,Mickey Mantle,New York,40.0,Top 25
757,1960,,Eddie Yost,Detroit,0.416,Top 25
758,1960,,Roger Maris,New York,112.0,Top 25
759,1960,,Mickey Mantle,New York,119.0,Top 25
760,1960,,Roger Maris,New York,0.581,Top 25
761,1960,,Luis Aparacio,Chicago,51.0,Top 25
762,1960,,Mickey Mantle,New York,294.0,Top 25
763,1960,,Nellie Fox,Chicago,10.0,Top 25
764,1961,,Mickey Mantle,New York,126.0,Top 25
765,1961,,Norm Cash,Detroit,0.361,Top 25
766,1961,,Al Kaline,Detroit,41.0,Top 25
767,1961,,Norm Cash,Detroit,193.0,Top 25
768,1961,,Roger Maris,New York,61.0,Top 25
769,1961,,Norm Cash,Detroit,0.488,Top 25
770,1961,,Jim Gentile,Baltimore,141.0,Top 25
771,1961,,Roger Maris,New York,141.0,Top 25
772,1961,,Roger Maris,New York,132.0,Top 25
773,1961,,Mickey Mantle,New York,0.687,Top 25
774,1961,,Luis Aparacio,Chicago,53.0,Top 25
775,1961,,Roger Maris,New York,366.0,Top 25
776,1961,,Jake Wood,Detroit,14.0,Top 25
777,1962,,Mickey Mantle,New York,122.0,Top 25
778,1962,,Pete Runnels,Boston,0.326,Top 25
779,1962,,Floyd Robinson,Chicago,45.0,Top 25
780,1962,,Bobby Richardson,New York,209.0,Top 25
781,1962,,Harmon Killebrew,Minnesota,48.0,Top 25
782,1962,,Mickey Mantle,New York,0.488,Top 25
783,1962,,Harmon Killebrew,MInnesota,126.0,Top 25
784,1962,,Albie Pearson,Los Angeles,115.0,Top 25
785,1962,,Mickey Mantle,New York,0.605,Top 25
786,1962,,Luis Aparicio,Chicago,31.0,Top 25
787,1962,,Rocky Colavito,Detroit,309.0,Top 25
788,1962,,Gino Cimoli,Kansas City,15.0,Top 25
789,1963,,Carl Yastrzemski,Boston,95.0,Top 25
790,1963,,Carl Yastrzemski,Boston,0.321,Top 25
791,1963,,Carl Yastrzemski,Boston,40.0,Top 25
792,1963,,Carl Yastrzemski,Boston,183.0,Top 25
793,1963,,Harmon Killebrew,Minnesota,45.0,Top 25
794,1963,,Carl Yastrzemski,Boston,0.419,Top 25
795,1963,,Dick Stuart,Boston,118.0,Top 25
796,1963,,Bob Allison,Minnesota,99.0,Top 25
797,1963,,Harmon Killebrew,Minnesota,0.555,Top 25
798,1963,,Luis Aparicio,Baltimore,40.0,Top 25
799,1963,,Dick Stuart,Boston,319.0,Top 25
800,1963,,Zoilo Versalles,Minnesota,13.0,Top 25
801,1964,,Norm Siebern,Baltimore,106.0,Top 25
802,1964,,Tony Oliva,Minnesota,0.323,Top 25
803,1964,,Tony Oliva,Minnesota,43.0,Top 25
804,1964,,Tony Oliva,Minnesota,217.0,Top 25
805,1964,,Harmon Killebrew,Minnesota,49.0,Top 25
806,1964,,Mickey Mantle,New York,0.426,Top 25
807,1964,,Brooks Robinson,Baltimore,118.0,Top 25
808,1964,,Tony Oliva,Minnesota,109.0,Top 25
809,1964,,Boog Powell,Baltimore,0.606,Top 25
810,1964,,Luis Aparicio,Baltimore,57.0,Top 25
811,1964,,Tony Oliva,Minnesota,374.0,Top 25
812,1964,,Rich Rollins,Minnesota,10.0,Top 25
